raw_name,standard_name,foreign_name,years,original_note,references,source_pdf,source_page,needs_review
"克里文柯","","","1875-1946","谢尔盖•尼古拉也维奇 Artur ) -德国社会 (Кривенко, Сергей Николаевич 民主党的领袖之一,政论家。1917 1847-1906)-政论家,自由主 -1922年领导德困独立社会民 义民粹派的代表人物,《论文化狐 主党右翼。1920年作为“独立党” t» («По поводу культурных 代表团的成员出席共产国际第二 oa HoveK》。1893)、《途中水信》 次代表大会。返回德国后,反对 («Письма с дороги». 1894), «ід 加入共产国际。1922年回到德国","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","440","true"
"人民工业的需要问题","","","","》(《KB0n- 社会民主党,灯该党中央委员。 росу о нуждах народной про- 德国法西斯上台后,移居瑞士。 M BIIL JeHHOCTH》. 1894)等书的价： -40,41。 者；《祖国纪事》杂志的撰稿人,白","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","440","true"
"克里斯坦","","Kristan","1867-","埃特宾( 由主义民粹派杂志《俄国财富》和 1953)- -斯洛文尼亚政治活动 白由资产阶级报纸《祖国之子报》 437","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","440","true"
"克利盖","","","1820-1850","赫尔曼(Kriege, Hermann 著作中宣扬对沙尽制度实行调 )---德闲新闻工作 和,掩盖阶级的对立和对劳动者 者,小资产阶级的所谓“真正的社 的剥削,否认俄国发展的资本主 会主义”的代表。十九世纪四十 义道路。克里文柯的观点受到列 年代下半期在纽约领导德闲“真","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"宁的严厉批判","","","","后来格•瓦•普 正的社会主义者”集团。曾出版 列汉诺夫在《论一元史观的发展 《人民论坛报》,在该报」鼓欧魏","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"问题","","","","》(《K soupocy o pasBurun 特林的基督教的“伦理宗教”共产 монистического взгляда на ис- 义。在土地上,克利盖反 Topuno》. 1895)一书中也严厉地 对土地私有制,宣传土地乎均使 批判过他的观点。--1,2。 用制。马克思和恩格斯在《反克里","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"克里沃舍因","","","","亚历山大•瓦西里也","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"盖的通告","","","","》(见《马克思恩格斯选","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"维奇","","","1858-1923","(KpuBomrenH, AjexcanAp 集》第1卷第86-102页)这篇著 BacunbeBun )-沙 作中,列宁在《马克思论美国的 俄官更。1905年起任土地规划和 “平分土地”》(见《列宁全集》第8 农业管理总署副署长和署长,积 卷第293-299页)一文中,对克 极推行斯托雷平的土地政策,大 利益的观点作了评述。一-9, 臣会议和国务会议的成员,副财 10,16。 政大臣。十月革命后是大资产阶","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"克利门","","","1920 -","(亚历山大里亚的)(Clemens 级和大地主的反草命组织一-所 Alexandrinus 150左右-215) 谓“正义中心”的首领之一。基督教神学家,唯心主义折 年在克里术领导白卫政府。弗兰 学家。---29。 格尔部队被歼灭后,逃往国外。 克列波夫斯基,谢尔盖。伊波利托 -21,23,28。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"维奇","","","","(KenenoBCKii, Ceprea Hn","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"克利福德","","","1845-1879","威廉 •金顿 (Clifford, TOIHTOB4生于1873年)- 地 William Kingdon ) 主。第二届和第三届国家杜马赫 -英国数学家,1871年起任伦 尔松省代表。在杜马中参加右派 敦大学数学教授。在哲学上是主 党闭。曾任省、县地方自治会议 观唯心主义者；的观点 代表和调解法官。--21。 后来为卡•毕尔生所发展。一","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"克列夫列也夫","","","","阿•(KneBneeB,A. 18。 死于 1918 年) --1918年入览。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","441","true"
"克列孟板","","","1841-1929","若尔日•本扎受(Cle- 埃共和出。1919年,他在巴黎利 menceau, Georges Benjamin 公上维护法国帝国主义者的利 )-一法国政治活动 益,但术能完全达到目的。1920 家和国务活动家,多年为激进派 华竟选总统失败后,退出政治活 领袖。开始政治活动时,是仇视 功。--13-17,23,27, 33, 35, 拿破仑第三帝国的左派共和主义 37-42, 16,50。 者。1871年巴黎公社期间,他在 克列姆博夫斯基,弗拉基斯拉夫。 担任巴黎某区区长时,力求使无","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","442","true"
"拿破仑诺维奇","","","1906-1909","(KneM6OBCKHK, 产阶级同资产阶级实行和解。随 Владислав Наполеонович 1860 后一些年从事市政工作,被选为 一1921)--沙俄将车,1917年 巴黎市政局主席,1876年当选为 5月起任北方战线总司令,科尔 法国众议员。八十年代起是激进 尼洛夫反草命叛乱的骨干分子。 派领导人之一。1902年被选入参 十月社会主义革命后,曾在红军 议院,年任法国政府 中任职；因叛变被枪决。-…34。 总理。维护大资产阶级利益,推行","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","442","true"
"克列诺夫-见列维茨基","","","","非• 残酷镇压工人阶级的政策。列宁 奥• 写道：“代表资本家统治法的激","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","442","true"
"克列什---见比比科夫","","","","伊•伊• 进派克列孟校在拼命地破坏无产","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","442","true"
"克列斯廷斯基","","","","尼古拉•尼古拉也 阶级头脑中剩下的最后一点资产","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","442","true"
"维奇","","","1883-1938","(Kpecrnncrun, Huxosai 阶级共和国的幻想。军队举‘激 Huxonaesn4 )(博林 进派’政府的命令枪杀工人,这类 bopuu)-苏联国 务活动家。 事件在克列孟梭时代恐怕比过去 1903年起参加社会民 主主义运 更多了。”(《列宁全集》第15 卷第 动,布尔什维克。1905年革命的 159页)克列孟梭在第一次世界 积极参加者。反动时期和新的带 大战前多同激进派决裂。大战期 命高涨年代在布尔什维克报刊工 间是狂热的沙文主义者。1917年 作。1917年任俄园社会民主工觉 11月起再度担任总理,在国内建 (布)时卡特林堡和乌拉尔区域委 439","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","442","true"
"的小册子","","","1905-1907","《论鼓动》(《06arHra- 央委员会书记；1921 年工会问题 IHH》),1897年到瑞士同劳动解 争论期间是托洛茨基一布哈林纲 放社进行会谈。作为崩得代表参 领的支持者。1922年底起任苏联 加了俄国社会民主工党第一次代 驻德国全权代表,1930年起任副 表大会,当选为中央委员；会后不 外交人民委员。被选为苏联历届 久被捕。在俄国社会民主工党第 中央执行委员会委员,在党的第 二次代表大会上是崩得有发言权 六次、第七次、第八次和第九次代 的代表,反火星派分子,代表大会 表大会上当选为中央委员。1937 后成为孟什维克。年 年因从事反党活动被开除 出 党。 革命后,退出崩得中央委员会,脱 -37,40, 42, 44,48, 50-55。 离政治活动。曾在意大利和法国 克列斯托夫--见安加尔斯基, 居住,1921 年起到维尔诺,在波 尼•谢• 兰参加崩得组织的活动。--7","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","443","true"
"克列斯托夫尼科夫","","","","格里哥里•亚 46。 历山大罗维奇 (KpecroBnnkoB","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","443","true"
"克林格尔","","","1920-1924","格•克•CKnHHTeP,T. Tparopui AnexcanapoBn4 生于 K.生于1876年)---1917年8月 1855年)一一十月党人,大企业 入党。1918年3月一1919年3 主和交易所经纪人。曾长期担任 月在萨拉托夫工作,任伏尔加河 莫斯科一库尔斯克 铁路的董事 流域德意志人事务委员会会务委 长、莫斯科商业银行和莫斯科证 员。共产国际第一次、第二次和 券协会董事长,历次工商界代表 第三次代表大会的参加者；1919 大会的代表。1906年代表工商界 年起任共产国际 办公斤 主任。 资产阶级被选入国务会议。--- 年在民族事务人民 17,21,26。 委员部工作,后在全俄中央执行 克列索---见施奈德 委员会担任民族事务部部长和主","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","443","true"
"克烈美尔","","","","阿朗•约瑟佛维奇(Kpe","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","443","true"
"席团秘书处主任","","","1925-1931","席团秘书处主任(1925-1931),","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","443","true"
"克林根贝尔格","","","","恩•姆•(KnnHTeHl- 党人的叛乱；是“乌法督政府”的 6epr, H.M. 生于 1852年)- 顾问和副部长,后为高尔察克的 1901年任维亚特卡省省长,1905 鄂木斯克“政府”的外交部长。 一1906年任莫吉廖夫省省长。 1919年起为白俄流亡分子；曾加 入所谓立宪民主党巴黎委员会。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"克留柯夫","","Kproxos","1921-1922","一当时是时 年积极参加出版白 列茨左派社会革命党组织委员会 能流亡分子的《路标转换》文集和 的临时委员。---37。 《前夜报》。","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"克留柯夫","","","1870-1920","费多尔•德米特里也维 # (Крюков, Федор Димитрие- 团国际法问题顾问被邀参加热亚 BH )--作家和政 那会议。1923年回国。从事科学 论家,劳动派分子,第一届国家 教育工作。-44。 杜马顿河州代表,在杜马中加入","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"克柳切夫斯基","","","1841-1911","瓦西里•奥西波维 劳动派。参加建立劳动人民社会 奇(KnnoveBCKnR,Bacunnn Ocz~ 党。曾为自由资产阶级报刊《北 IOBH4 )--历史学 方通报》、《俄国财富》、《俄罗斯新 家,俄国资产阶级历史编纂学量 闻》、《祖国之子报》、《彼得堡报》 大的代表之一,莫斯科大学教授, 撰稱。--14,22。 立宪民主党党员；写有许多带有","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"克柳克","","","1846-1934","亚历山大(Kluck,Alexan- 折中主义性质的著作,这些著作 der )-上将,德帝 把唯心主义同庸俗唯物主义成分 国主义军阀界的代表人物。普奥 结合在一起。最重要的著作有","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"战争","","","","(1866)和普法(1870","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"五卷集","","","","《俄国史教程》(«Kypc 1871) 的参加者。1906年起任军 Pycekot ucropan》)(最后一卷由 长。帝国主义世界大战初期任在 他的学生整理并在他死后出版)、 法国北部作战的德国第一军团总","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"《古俄罗斯的贵族杜马》(《Boap- 司令。1916年退职。-26。 спая дума древней Руси») *.","","","","《古俄罗斯的贵族杜马》(《Boap- 司令。1916年退职。-26。 спая дума древней Руси») *.","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
"克柳奇尼料夫","","","1886-1938","光•弗•(KJOUEI- -3,13,55。 KOB,IO.B.)--资","","列宁全集俄文 第5版 人名索引 (河北大学外语系俄语翻译组译) (z-library.sk, 1lib.sk, z-lib.sk).pdf","444","true"
